d1,d2,d3,d4,lam
-0.3055202212708518,0.015337234704270326,-0.17574850250099364,-0.6008097349144179,768.6248464480185
-0.69536669628251,0.011640514999225101,-0.26105765787397284,-0.2305584372079505,634.9743057993779
-0.2971686934899793,0.021138963385032385,-0.1183780012728652,-0.6338259848755399,725.0932379039779
-0.5396239514898055,0.009238789732172471,-0.20728831913052964,-0.4020879791936217,693.6271111543649
-0.09374525713305476,0.0196516233924071,-0.05981907654612971,-0.7857630576856687,704.2865299467524
-0.3827758348644363,0.02773725787773553,-0.16248391197276058,-0.5459814379162676,721.0908195809061
-0.397731087420956,0.02155883838537349,-0.1443983632716098,-0.5258752571870439,691.477125429425
-0.10395174614912306,0.024151819416269375,-0.028393623929774958,-0.8304189467530234,712.9297606996726
-0.84971959799488,0.007437374221370021,-0.3731168032106321,-0.12925964922757688,740.3993457775912
-0.24186754622320783,0.018956138181130525,-0.043369494696620506,-0.6572783619847283,645.9377602623217
-0.29605685251886515,0.015127678264139348,-0.09344929567140968,-0.6707290142260901,707.3994510933342
-0.5888140436444675,0.024795934263277225,-0.22939974715595315,-0.3710316709547864,684.9249390847054
-0.3015953881162706,0.03165503170553768,-0.1016210745670251,-0.5955504425683174,662.8544699296872
-0.3633663827250149,0.03742763990789645,-0.14432754281751872,-0.5807178925739986,712.7482575217704
0.015712802145419535,0.021396826536051353,0.07184318047801669,-0.9030234020699763,646.2243571155234
-0.5203184225887444,0.008554092249633855,-0.21402131028520405,-0.40371332250061254,694.6608747328767
-0.4977884611847958,0.02033725565691987,-0.20172836359305185,-0.4282882867111638,675.3082015043218
-0.3060519934937153,0.010423788149375097,-0.12757008559294983,-0.6335114798185548,740.543932589262
-0.5886284902760722,0.015465051515012568,-0.25453322655784666,-0.3687635108008668,736.1202214766176
-0.5727015344101104,0.027181848837075084,-0.21271648094486217,-0.358658082390301,657.7601335235609
-0.5330132325560778,0.01149974910503772,-0.267730953045935,-0.3790480409529104,708.0054479528691
-0.457708344574329,0.01980062627645381,-0.17364497853016125,-0.47635749265775507,662.8989105666736
-0.20775206836212312,0.016788835005468832,-0.01610102348115318,-0.7098394219349138,628.177105654329
-0.4412395896434737,0.02756286091595076,-0.23619988881678713,-0.4930865189971687,755.7936334280316
-0.21693051349700154,0.03543310775541138,-0.11121188240750274,-0.6769480453723108,697.1972319990317
-0.29130790388313077,0.0005017959149734297,-0.1377335687921855,-0.6501243744390696,745.3212165643856
-0.6234433657331242,0.023866154602696404,-0.23635956040631448,-0.33674954623182685,702.2411891381288
-0.4527901393788575,0.030135812876263317,-0.1686713684037921,-0.46961218208654093,683.4628696528924
-0.36896767861288665,0.010849598094680713,-0.1586052405625277,-0.5616662370710513,729.6549139170914
-0.6670780988775498,0.025039830198052917,-0.3107529389042418,-0.2681587794944148,699.6382365738723
-0.2453499339910012,0.03461100946855211,-0.08883546077393065,-0.724476517547313,747.8046479518733
-0.16935656677372954,0.021395855421659216,-0.051673347046690576,-0.7707882086952096,722.3218915175032
-0.6227118034194443,0.03393868623016056,-0.2579580232088265,-0.3048408545218501,674.6798544968049
-0.5566220859158829,0.013198125667001404,-0.23613374466661335,-0.40788348229451804,734.6084350930552
-0.5101216231541408,0.0309731891895376,-0.17104382582802208,-0.44228953143422,675.8766808303856
-0.13824105377358334,0.014733798977336555,0.00017451121437433992,-0.7964821725560404,649.4547691163706
-0.2248351167404465,0.015473053035211435,-0.09401516477709852,-0.690923243486189,689.8816532129981
-0.3584904268528687,0.03463347498047813,-0.15262157980869842,-0.5612366335192385,709.165393932129
-0.48215344131113425,0.0024733591247495593,-0.207547561018749,-0.45465137154668495,716.6696806246807
-0.5790291317728019,0.024176473334987632,-0.237526681762659,-0.3405427757834592,689.816019246628
-0.552903702447157,0.027887760607840845,-0.24603076386842682,-0.37281055416625974,692.0880744138603
-0.5125085925897837,0.015933348796741915,-0.19942455709399876,-0.45326266253646597,719.1941482140269
-0.7904907817742538,0.030891204837402857,-0.3503319829737438,-0.09192530426110423,638.848590990898
-0.42060396401822286,0.02764169526489835,-0.13244311416816953,-0.523106797796387,673.1044798037165
-0.010289431153660489,0.015112021926491512,0.017520071318970487,-0.914220188132015,711.9165172863998
-0.8103324623922674,0.0018562335344126171,-0.3413970879554873,-0.1007035724090593,646.7510789785007
-0.5324785048862124,0.03641547068527179,-0.20086088401665966,-0.427458249269353,700.3712921648321
-0.14101500565748665,0.003072653530268258,-0.04927556307130419,-0.7480889272093805,674.1124031703237
-0.2045712814470343,-0.006732528929732272,-0.06304915709126965,-0.7411391525651099,700.2973488431334
-0.5067920043847001,0.02059315155308075,-0.1869855584938254,-0.4258475351206132,674.1891213983824
-0.20901847304356716,0.023395071097754832,-0.08172005390122669,-0.6761775675729687,698.0598685064052
-0.30811201728977505,0.0137521081108543,-0.18772221857328444,-0.6404636082723696,783.6579793126276
-0.34188426211408934,0.020865349396596473,-0.12169787146257478,-0.5847752081839048,709.0970988794368
-0.1259761188012938,0.023174347102539548,-0.004774781601106198,-0.8323794445703436,701.1813510996236
-0.07239022332166584,0.02560358111238598,-0.004243346495059225,-0.858073568195882,695.5694405526893
-0.5388375407362348,0.002705289844214396,-0.187570657069577,-0.3816875341903075,645.7711458530804
-0.3242583613888696,0.029192603873619206,-0.11115344218218137,-0.6247773349483429,711.8608226494445
-0.35502495326661937,0.01990100887933211,-0.1315503828747699,-0.6129955111514702,743.690534481694
-0.5645238578158945,0.018333784386535483,-0.2442550885309434,-0.37624764863483584,739.9941885069117
-0.6080255665726491,0.02296657338711593,-0.2763867663292707,-0.2749235661262217,659.4771887537852
-0.29334868570592576,0.022649503416541053,-0.09866250233230858,-0.6200120272927107,659.2763800319316
-0.31325963425558045,0.026158697712788236,-0.12564556437940366,-0.628605673654725,695.732781520986
-0.3498028342255111,0.025918728614460543,-0.09690867049122173,-0.5915677155432717,660.1502882149794
-0.347486474875264,0.026454297837755433,-0.08392951889601065,-0.5780825597596424,644.3526116124647
-0.035868638474095216,0.03616209520711505,0.025957480722194642,-0.8935722332237368,695.4521938441413
-0.32592584767625155,0.024627675946208967,-0.11569751674801608,-0.6353835194472618,719.5795069423817
-0.5606234333367957,0.0297961735984236,-0.3177008112339621,-0.4311798381243073,856.2930775401458
-0.4870157964666806,0.020060072183612675,-0.1913809542651309,-0.440496455153478,675.0696011635386
-0.5057174707044474,0.02837441231083659,-0.17668077575772345,-0.4251355184590145,656.4275438891791
-0.5638165074939507,0.009764308792644442,-0.24422603108909718,-0.3801209566859089,722.2359170919361
-0.49089341542036025,0.032513108054259145,-0.26224002867196905,-0.4095862167705501,733.9671081959023
-0.3871267528478926,0.02645900526651202,-0.1593444643824613,-0.5379702604618938,693.4129921904914
-0.3887365723005631,0.010790978449891719,-0.13972685718833774,-0.5527033022419229,697.6278803883506
-0.4324370267226706,0.013706377482471567,-0.1593478371168034,-0.47632532637845204,683.8314769077144
-0.518725620902276,0.03572534641568438,-0.22531049908993153,-0.4011136776759099,700.9413630213904
-0.3333533694048216,0.018358525344923823,-0.14086958802251817,-0.5616427480267725,672.3348549074689
-0.5534260628658152,0.02497475953879365,-0.2592181526209518,-0.3761836823812251,732.2402450253126
-0.3153719801941235,0.023664176576537264,-0.12851131557464182,-0.6095172751577284,710.7829279851554
-0.47351615353614757,0.026583458138062593,-0.2288368372828549,-0.5092408021020176,773.1437435160653
-0.264796638121405,0.03687992784609141,-0.09721480658921167,-0.6858380484814157,734.3264115011885
-0.39855177132653063,0.023690062809159862,-0.17259904897890924,-0.5088490796827084,705.0001340313182
-0.29236200427974257,0.024747589224154383,-0.11229746964540915,-0.6582926831832199,717.374791345074
-0.005634431986900057,0.024199884271885887,0.04308973900380142,-0.9560875733953397,730.0223796930243
-0.049716774343164294,0.02573541132199389,0.02268994963963658,-0.8886006453956442,691.6976420534538
-0.29429585406276326,0.03371403828445736,-0.06602838730468871,-0.5890859550786115,586.724488558684
-0.13925137627376305,0.009785084361637698,-0.0753746559767438,-0.8115725899649326,752.1322772970638
-0.2897513592695307,0.033054738289699556,-0.09248135043719158,-0.6283974804385236,672.5733138673345
-0.08080504565855584,0.014699124205407529,0.019521829138985064,-0.8534820951832072,699.7506743136089
-0.8269147878348824,0.044022656006888636,-0.3424034890815343,-0.159729441717386,733.8676767847214
-0.12054509495251853,0.028200871623213587,-0.03489587191613562,-0.8240839133401916,735.9287554404013
-0.4127528300058045,0.02597785291664947,-0.18981752851156672,-0.5720887691861423,762.8853809861126
-0.42931297632246834,0.009849159216012931,-0.15323979107419314,-0.5460592997002373,735.9131923859495
-0.19114229716531678,0.00629917334420102,-0.0269229606244,-0.783250048480772,705.0068013371841
-0.6543479989686904,0.019326471963174975,-0.3028185646365531,-0.2920250525377945,772.2810946452979
-0.5752805840843216,0.032484399426820146,-0.24672100795758994,-0.37207973017367013,705.3867753550326
-0.3202446860852879,0.019867571131746482,-0.1489274125045549,-0.6084370679063088,732.6978757683534
-0.23956842696471883,0.024173121216571607,-0.06407727070239337,-0.700217101648896,696.703925741603
-0.47002307170424507,0.0216908417413443,-0.12842226845518873,-0.4746435206148856,655.2247685845232
-0.5446701177409282,0.019326648640048377,-0.2425489728441253,-0.39569839894066106,725.21817423764
-0.4017096410895137,0.03443927611582923,-0.1363164472870951,-0.4936941161920092,657.9933137030815
-0.6788178156760032,0.02745603008811004,-0.3308889289320298,-0.298253255081877,775.0330912458118
-0.10128839129809136,0.03807730904899453,-0.010518499145975996,-0.8042864420943006,662.0420941524009
-0.0012199017395188583,0.02347296332377294,0.05388765211103616,-0.980062776662695,745.9149402178059
-0.23123955357193698,0.018473663286482294,-0.05100075700607336,-0.707317220915228,670.5063344643755
-0.35400542265477497,0.03954399357332053,-0.1289657951622874,-0.583587749851766,698.2991598502704
-0.20340592514519956,0.009272324980795147,-0.08050577696396502,-0.7009656912900737,709.3732138495961
-0.33773476519987716,0.008696591193026739,-0.12490190066059186,-0.5632156043144515,656.2449020469214
-0.3417499187086017,0.04232896209016425,-0.1327084819360009,-0.5603530848752991,716.2241799824664
-0.5935599211522149,0.028939156595328613,-0.21116040939788938,-0.3601431920831997,665.5294390599774
-0.3577894899068672,0.021257803704506566,-0.11817296218338204,-0.5871842331623117,685.0273508561706
-0.6343670715780381,0.010155394350490711,-0.24234758394499406,-0.3037070677298179,675.0641656661832
-0.6476445835064641,0.021275871607518773,-0.2682414362622564,-0.38017612933013745,795.4941454396684
-0.20738733249950259,0.02130888431697164,-0.09633042929151803,-0.7156130285451003,717.7287600626041
-0.5697248977443699,0.010493062572635593,-0.24038710080526693,-0.36149290707141724,712.5055782962316
-0.6539932052902634,0.03435750408056462,-0.27344929805505575,-0.2707214499690601,687.0737976292361
-0.25658513976591935,0.01873588551727085,-0.05893389534068788,-0.6873517709063651,662.6714958379057
-0.3032705273625552,0.023640857258817913,-0.1552317241909853,-0.628839922621607,754.9763877293979
-0.8670838283378395,0.002974652134895596,-0.36540875602620876,-0.11376343904758734,694.1356018570916
-0.2934060797786255,0.01212061129685744,-0.10882996731849734,-0.6264396459125885,694.3165537952385
-0.48937800533753995,0.019300530021436408,-0.22346209435383158,-0.4415001934284267,704.7369418080647
-0.2593881282037691,0.027498611395467942,-0.06977003890721455,-0.7383147074315193,758.8793127849575
-0.5333116282311285,0.007296703777906142,-0.2468722534735188,-0.39809560108353303,690.7344181843483
-0.1354965293853349,0.020455112216915067,-0.04075651365626329,-0.8223791668194546,718.458503765616
-0.3972897201569209,0.021166214821295274,-0.1531930923171026,-0.6285635627603973,784.9171654333142
-0.21018012506654832,0.00709243730822961,-0.05479732295568818,-0.7518006179942911,716.9478559605504
-0.3401230779672107,0.006371912565943811,-0.13534074173033409,-0.5943915927318926,696.2978447429399
-0.2141992352392635,0.02477228468016332,-0.05176441099945356,-0.7120129453892854,691.1354815663453
-0.3206587836864142,0.01825604203609807,-0.06550672508854348,-0.574420846897083,624.1529596750098
-0.7400905717874855,0.013699311019610999,-0.34423802085408733,-0.1749560347673858,684.6270390440911
-0.23043580965291605,0.0265030359246795,-0.08533296857009989,-0.6443987044773339,664.9645868361745
-0.24507155933678654,0.03128071985549054,-0.052344034186067576,-0.7427897926328457,723.5890074744527
-0.14950081262356946,0.005838259141889873,-0.034645381183792415,-0.7771404156198585,715.6987524287928
-0.7354551386484337,0.019622078200393262,-0.38220075424111544,-0.19132779570502606,764.2629139781252
-0.23325970832928794,0.013435700342832676,-0.037809215070666174,-0.7307970340263951,707.977004262388
-0.34181570837716274,0.02437043966705664,-0.13277024775592255,-0.545785413328351,680.4511613933415
-0.36195892176117617,0.023143928784902002,-0.1391875048365453,-0.5864907677800014,701.2744609780482
-0.22238268079897286,0.012663237619054347,-0.0820235809922572,-0.7706378098466956,780.6311644602949
-0.30922521402639236,0.02967504876568944,-0.08006253988422721,-0.5958681323071426,641.5447662840502
-0.5587516447370664,0.008198184503902443,-0.2364209592703171,-0.34379299765410454,670.0274803991239
-0.15406824857578783,0.025914832398405866,-0.035578450933913056,-0.7558971036264283,686.405346160268
-0.026921615189421044,0.02296212524546564,0.031601359729703266,-0.87852837899228,674.3680512536317
-0.516352573136686,0.028750983243736178,-0.20764640205181462,-0.3929242860775811,673.4277571364343
-0.37283529640471375,0.011316368006529935,-0.09751100699803668,-0.5623569510903295,659.021800138077
-0.3963234353288755,-0.001715995549598462,-0.1540959263289242,-0.5327637631493874,709.9619582414496
-0.5720875640193789,0.0034433034892104412,-0.26379467101878595,-0.3585009791500653,720.1481805250363
-0.47469599525287876,0.03172637232656165,-0.20103236662586838,-0.4635949264810577,713.49565421168
-0.23183992580168014,0.026079580310645514,-0.08783085129870775,-0.739721632746564,780.0785503897586
-0.4560744399932869,0.005271480888299894,-0.11954086430152784,-0.5338612409885071,673.0782315184822
-0.4902112909222385,0.024767115880320066,-0.20370498144918994,-0.43095071495051407,702.9240644161756
-0.2867294049319842,0.021469246077994594,-0.09210669420089757,-0.6324123779826205,663.8607945088056
-0.11159255272360166,0.01621293372525011,0.006091044106002641,-0.8209627744988612,686.1516806262439
-0.5385391813363564,0.013630340460555581,-0.2428940832110864,-0.4130438405802107,747.0535324799132
-0.5988773331565614,0.027669704473828764,-0.2522965852731842,-0.39325361347561716,764.2095348882038
-0.7323139124684745,0.02935807742215999,-0.3195132186974119,-0.24743611294355589,745.7892339198916
-0.525531364782941,0.033377593750618065,-0.21348740812365047,-0.4163043042016,706.9435144522072
-0.29456769716350867,0.030405127442948595,-0.1102180052808546,-0.6452119578255009,690.6075066906677
-0.43382343250328687,0.010123908820023194,-0.11431890418791725,-0.4839323456778887,626.183445417581
-0.4063327368673303,0.014933419931545169,-0.17375735154835498,-0.5328151423496424,699.3137669953918
-0.43021457375533617,0.007015711038424254,-0.1311314501377886,-0.5347493492967672,692.5176227446757
-0.2979178882064941,0.03226689455375373,-0.15037119757655798,-0.6233412737033066,740.1310809800672
-0.1180080690851576,0.01720847190011942,-0.07040905163055754,-0.7437357239920644,691.8579194480046
-0.3806100601146042,0.021136610823508553,-0.14141664681930627,-0.5508639806899452,709.2898160112227
-0.15507861654263236,0.017873677375389814,-0.03832870942006816,-0.8152413698126285,739.9748128173964
-0.4443949142723926,0.0369485282249126,-0.18708120489516172,-0.5011104814387182,730.0615941394407
-0.28143192322459165,0.015275137145127854,-0.11381931891619963,-0.6617504680667148,752.4776472249808
-0.3833598689051869,0.022054942788763188,-0.16010119866436617,-0.5423045648950313,718.9349403929224
0.02936472905328863,-0.0002956907803641634,0.06021334478964771,-0.9619039558306879,698.4859201951538
-0.14621947061707935,0.026398497878584462,-0.0742384452545789,-0.7605629620008671,733.1053816696673
-0.13778874641635447,0.01763798500223286,-0.06261805956041844,-0.7749227959140803,740.6065157042417
-0.6927116760089833,0.017153148534121573,-0.2977823049545524,-0.21677404397617384,692.4986493175923
-0.16694057672050752,0.027955911075743405,-0.07251088005723903,-0.7870374277799934,760.066191654549
-0.47653233415449914,0.006467889266081366,-0.20889641609936727,-0.49789214740725074,755.5596250003456
-0.3999090369485157,0.022905336317270743,-0.14519473768522764,-0.5757272123683851,729.9849910093238
-0.3046247674150219,0.03523446789111332,-0.09296465560048561,-0.6193445904929561,678.3552061238669
-0.23552718468657383,0.0032725322132460648,-0.09899586657409637,-0.7197775049724673,749.551099930028
-0.14463506592190922,0.016386861364616267,-0.029756616666027524,-0.792148685068303,700.9432665003781
-0.4548200006939035,0.02123090129508036,-0.17941665723110756,-0.48643744280577195,696.053209252479
-0.5114892575764073,0.007543321567745346,-0.22193328034044907,-0.4247605405881111,712.7889073618802
-0.23214178415530115,0.014668851284461423,-0.08981308183324377,-0.608024802984895,635.4823246393181
-0.5782582216399144,0.0018403425895192858,-0.21319314604862338,-0.3934026280849108,695.8825802383099
-0.429703203881168,0.02662457934079735,-0.14855016763045326,-0.5210780267103678,713.5029380187084
-0.15626392073672773,0.02132421621937209,-0.07591924994397188,-0.7372708662331646,712.736660055282
-0.544655209768109,0.026408001154882472,-0.27141388904887265,-0.3735210310490908,742.4906135525813
-0.16741174513301782,0.020814877729238335,-0.013172574539880522,-0.7723923028083561,656.9675299313633
-0.4242264439647748,0.013770158253179562,-0.1906451499996622,-0.544724213990649,757.6023173147338
-0.345061011696458,0.013791500685292151,-0.15159936913485395,-0.5835753841024327,733.1861517308366
-0.21507787388422603,0.046505889705076214,-0.10775677614354989,-0.7304238383339242,790.1562055645023
-0.5249815050269186,0.019189681801143017,-0.22755741524204356,-0.37296453157923354,661.6896610840907
-0.4256013452301687,0.030189610684315055,-0.2170350042801229,-0.527077572867185,808.0134153768659
-0.4457925635316791,0.02976961289636281,-0.1865172026879089,-0.4989107778129066,737.4646009277558
0.35272057331548134,0.02112564895501737,0.20443183116103875,-1.2913125797333258,731.5853969711067
-0.10422525495567453,0.009677686896293856,-0.05281469865120142,-0.8326060298172394,755.6745451704105
-0.4250287726772142,0.013312737228565333,-0.1372698073721519,-0.5315676663560247,657.2325083151023
-0.222005320354065,0.0029017825761544803,-0.09145541692090164,-0.7098478497689301,723.3534732448535
0.030892714968112245,0.004041919192335531,0.041906252439989855,-0.9911966525559794,748.3934657422665
-0.0015076204577702534,0.01572423983281343,0.03341486712946562,-0.9649090749025856,729.275761701255
-0.5187386757098759,0.008806669669837942,-0.19158467988342617,-0.3839303384450219,674.6238219195245
-0.2516367734824109,0.019695795492895855,-0.07241881629118743,-0.6535714132975198,661.7064931446832
0.07905860017927946,0.0220971885751937,0.06407661324799768,-0.9598007987903117,652.7368752220556
-0.2404899280334426,0.03577597413319367,-0.10105977831467797,-0.7023016439355181,737.1537751725891
-0.3629683444283382,0.013572357348760816,-0.1720118291605421,-0.5717287160995361,714.6629679498533
-0.6253516219802034,0.014187984685579075,-0.2657603462999891,-0.3787217334288482,766.6606381058615
-0.49836104838695483,0.01903453566718177,-0.2088121498480662,-0.4509740549827367,720.1777356007274
-0.5649295868603909,0.0200237202585075,-0.2600918598042316,-0.37176633043122465,688.6079085804009
-0.3786262678968928,0.015753983455177537,-0.11222428032891762,-0.5644462715898317,654.294875470854
-0.43035028705913714,0.007506346516560191,-0.19745390142785255,-0.48856003449272384,715.3959044452758
-0.5995332172055419,0.01913764230340063,-0.29010584006287377,-0.3350988996251285,756.0831329778507
-0.19095015807717608,0.019505635638972743,-0.03733164305118046,-0.7374199503041106,670.4808664366626
-0.23855138183518332,0.006370421843681962,-0.11362334269901189,-0.7002497176203824,741.4030162368696
-0.4883613224802794,0.013107850682407088,-0.1945517195229457,-0.48677065280661225,721.9504991547077
-0.5159311710441981,0.006776491110580747,-0.2848494902797767,-0.3644319206961491,730.7323094327145
-0.3380358655864495,0.0246629989780184,-0.15486500923460078,-0.641604493338638,797.7040591914856
-0.3729797547493776,0.026158833920991185,-0.1491935580227294,-0.5932811249017373,694.6751854443397
-0.5414048846047929,0.021505968697804613,-0.21618632375846963,-0.37157133307497614,678.2192020544543
-0.41977375280510015,0.016457682363667753,-0.18125837289982724,-0.5606918115366484,767.75326625883
-0.21318426932253853,0.011221638273470072,-0.06393065820341814,-0.7148418442144557,675.3911969564995
-0.5607461313498953,0.027455122823890406,-0.29690023228397666,-0.39715075656465143,793.1449433303333
-0.03567709407527836,0.008948380798235692,0.028150912019656138,-0.9057507806363115,707.0747928182036
-0.4558158018026895,0.024747073387560433,-0.15969269444473266,-0.4950352482312671,703.4617070462025
-0.2061807073110113,0.026064214993640283,-0.07405186396902863,-0.7524301769757207,737.7078445076152
-0.6126011499262689,0.03183406545468057,-0.2814930475761064,-0.3424188129200132,754.8661777191187
-0.31494171357290773,0.018390873508017595,-0.11131224618388355,-0.6795714862188564,749.580346444215
-0.0683327905555714,0.02871110563966079,-0.021351413651188353,-0.8906075421048261,754.6286808792806
-0.6464032710154846,0.006148956348018772,-0.24177558177561176,-0.29217738002723426,666.4315788839465
-0.3864580722970344,0.01780025702736479,-0.16433827900474948,-0.5441460614232567,710.7724943728645
-0.6239949573326689,0.024278393884580574,-0.2803707720047523,-0.32332310550989757,745.0506764022485
-0.197699050475941,0.0258118929324064,-0.08573537726229961,-0.7214353134397936,734.1751272224037
-0.16295633570701304,0.010389321580857362,-0.04727831168636726,-0.805290066462255,728.4065967293386
-0.04153534723124819,0.03542893934437365,0.008110229916595879,-0.917047916513799,724.8276297142106
-0.21277635635771713,0.008470766392357405,-0.0696837942714858,-0.7230900054033035,716.6216164107811
-0.41009265115846383,0.018819435079963306,-0.16816140271566216,-0.5656666914738336,757.5705248298987
-0.4367702804402507,0.009939168455772909,-0.17952491537406487,-0.5237751125071418,688.4854996213041
-0.4185508033746841,0.033461708064018963,-0.1712481122637513,-0.48791817143407834,695.1510505379997
-0.1811391580791392,0.015347673728839273,-0.05876577572080939,-0.7781188748992012,738.3921201078741
-0.3521458165348632,0.0014363579992036947,-0.14896569121839073,-0.6006737020806843,746.2991253858088
-0.503511127756788,0.015233951896840896,-0.20309908807910634,-0.46109706023361313,719.8541360260299
-0.5746076898129302,0.015452538223426876,-0.2840855815383375,-0.3418545038140788,742.6960731993715
-0.5154763777759762,0.02085932012852834,-0.24724896617888958,-0.417733797152518,761.4011306700927
-0.32366872910267563,0.017229404646907823,-0.15320761946686126,-0.5541098983637239,682.8515416741592
-0.3459987901072114,0.03133424209143823,-0.13341564979819598,-0.5496150600857098,672.5106896137897
-0.27615870040145607,0.01992542033442547,-0.12336392612967773,-0.6233805462742164,703.7753045776232
-0.44494124844291993,0.02551651481299822,-0.17063973392376483,-0.5245928997381444,717.8415761681875
-0.28281352886351724,0.024189609921585014,-0.1577703593503394,-0.6324995935839482,740.5889748814775
-0.28879297576168217,0.011299637717574404,-0.09279802257729947,-0.7271244605339515,775.6966360066955
-0.28429084503087587,0.049506782977999306,-0.12367767886828582,-0.5898993589815641,674.9304925457677
-0.6645532267917875,0.021243582203153845,-0.27184088428561076,-0.2997652533410773,727.0526805308767
-0.6948196511179826,0.017997194942460836,-0.3001359612494396,-0.26806597855213105,717.0131955850811
-0.35708819968146044,0.028694121690267853,-0.18829145906351016,-0.5339803219372596,728.8501459489772
-0.5506830742623315,0.030483578022229996,-0.2267281636630532,-0.3786086442373078,706.7074467830382
-0.2773746090273204,0.019267472461783806,-0.1041803101251342,-0.6134782196833585,660.6637711989345
-0.15476836406949432,0.014832666851326417,-0.03672464212278716,-0.725049191443365,652.4050315870795
-0.06919174737881345,0.016481812431859852,0.009437887338664602,-0.8500183485755666,684.8150740804892
-0.16560957523143213,0.03229551291594565,-0.05194364620860477,-0.7684553165418462,728.9754522298485
-0.6342598146251857,0.025747750974832413,-0.2602292862616972,-0.2972636877496744,701.3783815407182
-0.45019669502228365,0.020734643187991782,-0.18593303242135173,-0.5139213627053734,744.805237336662
-0.5400703311275319,0.027064630999030538,-0.21234342712828083,-0.3805252116375578,650.8237885006965
-0.3565478781699416,0.007959576577866001,-0.14717952398129105,-0.6056440581871864,738.087432028745
-0.6576181085477082,0.014472989747648636,-0.3035529578380804,-0.3021605434524177,749.4813117108035
-0.3575597834375571,0.02107567464231631,-0.10266326928780807,-0.5875767423668691,686.6576452266476
-0.6003588099027404,0.010780577189800432,-0.29299681715249,-0.3250693291431529,723.0803169153462
-0.5086151699323848,0.019337598834795,-0.23396096838671915,-0.4354209369395383,724.972681448941
-0.414880572017628,-0.00751620699173396,-0.21987959196978368,-0.5354993151668401,778.4273386321764
-0.30700485412668904,0.022482667297241434,-0.08934134974293018,-0.6321050875736617,709.8945941873695
-0.11305034067452993,0.02158405009561062,-0.014378230519081603,-0.8501595706956859,731.8161043355151
-0.2829070817232304,0.023262318758880816,-0.1116782386531695,-0.6619367885789953,714.3227197637365
-0.3757398340194586,0.027984071809730816,-0.1442183164563612,-0.5680364232290627,694.5875329039092
-0.5041397327024699,0.029460872694227588,-0.23396106790921808,-0.46187413574718017,756.864355107225
-0.7017433043848831,0.011883633562767245,-0.29103399744561703,-0.2514798488414242,690.1033565211417
-0.3933089948553202,0.010650088433535126,-0.14895849531506072,-0.5272711061999522,678.2061989007857
-0.6684891393432286,0.018843926946582816,-0.25813923218406615,-0.2472539081768909,651.2336788701145
